Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1981-09-22 00:00:00-04:00,0.0165082216262817,0.0165082216262817,0.0165082216262817,0.0165082216262817,7449469,0.0,0.0
1981-09-23 00:00:00-04:00,0.0165082216262817,0.0165082216262817,0.0165082216262817,0.0165082216262817,7381125,0.0,0.0
1981-09-24 00:00:00-04:00,0.0165082216262817,0.0165082216262817,0.0165082216262817,0.0165082216262817,5091609,0.0,0.0
1981-09-25 00:00:00-04:00,0.0165082216262817,0.0165082216262817,0.0165082216262817,0.0165082216262817,7312781,0.0,0.0
1981-09-28 00:00:00-04:00,0.0165082216262817,0.0165082216262817,0.0165082216262817,0.0165082216262817,5809219,0.0,0.0
1981-09-29 00:00:00-04:00,0.0165082216262817,0.0165082216262817,0.0165082216262817,0.0165082216262817,3963938,0.0,0.0
1981-09-30 00:00:00-04:00,0.0165082216262817,0.0165082216262817,0.0165082216262817,0.0165082216262817,5262469,0.0,0.0
1981-10-01 00:00:00-04:00,0.0165082216262817,0.0165082216262817,0.0165082216262817,0.0165082216262817,4374000,0.0,0.0
1981-10-02 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,3485531,0.0,0.0
1981-10-05 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,1776938,0.0,0.0
1981-10-06 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,2528719,0.0,0.0
1981-10-07 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,4203141,0.0,0.0
1981-10-08 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,136688,0.0,0.0
1981-10-09 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,5638359,0.0,0.0
1981-10-12 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,375891,0.0,0.0
1981-10-13 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,1161844,0.0,0.0
1981-10-14 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,375891,0.0,0.0
1981-10-15 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,3109641,0.0,0.0
1981-10-16 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,307547,0.0,0.0
1981-10-19 00:00:00-04:00,0.0165082216262817,0.0219441854827156,0.0165082216262817,0.0165082216262817,1230188,0.0,0.0
1981-10-20 00:00:00-04:00,0.021944185718894,0.021944185718894,0.021944185718894,0.021944185718894,1503563,0.0,0.0
1981-10-21 00:00:00-04:00,0.021944185718894,0.021944185718894,0.021944185718894,0.021944185718894,7107750,0.0,0.0
1981-10-22 00:00:00-04:00,0.021944185718894,0.021944185718894,0.021944185718894,0.021944185718894,6390141,0.0,0.0
1981-10-23 00:00:00-04:00,0.021944185718894,0.0275810301910903,0.021944185718894,0.021944185718894,3929766,0.0,0.0
1981-10-26 00:00:00-05:00,0.021944185718894,0.0275810301910903,0.021944185718894,0.021944185718894,4305656,0.0,0.0
1981-10-27 00:00:00-05:00,0.021944185718894,0.0275810301910903,0.021944185718894,0.021944185718894,1264359,0.0,0.0
1981-10-28 00:00:00-05:00,0.021944185718894,0.0275810301910903,0.021944185718894,0.021944185718894,3451359,0.0,0.0
1981-10-29 00:00:00-05:00,0.021944185718894,0.0275810301910903,0.021944185718894,0.021944185718894,615094,0.0,0.0
1981-10-30 00:00:00-05:00,0.021944185718894,0.0275810301910903,0.021944185718894,0.021944185718894,444234,0.0,0.0
1981-11-02 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,854297,0.0,0.0
1981-11-03 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,1093500,0.0,0.0
1981-11-04 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,1127672,0.0,0.0
1981-11-05 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,4271484,0.0,0.0
1981-11-06 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,136688,0.0,0.0
1981-11-09 00:00:00-05:00,0.0275810301910903,0.0275810301910903,0.021944185718894,0.021944185718894,4442344,0.0,0.0
1981-11-10 00:00:00-05:00,0.021944185718894,0.0275810301910903,0.021944185718894,0.021944185718894,2802094,0.0,0.0
1981-11-11 00:00:00-05:00,0.021944185718894,0.0275810301910903,0.021944185718894,0.021944185718894,375891,0.0,0.0
1981-11-12 00:00:00-05:00,0.021944185718894,0.0275810301910903,0.021944185718894,0.021944185718894,683438,0.0,0.0
1981-11-13 00:00:00-05:00,0.021944185718894,0.0275810301910903,0.021944185718894,0.021944185718894,307547,0.0,0.0
1981-11-16 00:00:00-05:00,0.021944185718894,0.0275810301910903,0.021944185718894,0.021944185718894,2870438,0.0,0.0
1981-11-17 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,170859,0.0,0.0
1981-11-18 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,375891,0.0,0.0
1981-11-19 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,170859,0.0,0.0
1981-11-20 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,2665406,0.0,0.0
1981-11-23 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,922641,0.0,0.0
1981-11-24 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,341719,0.0,0.0
1981-11-25 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,205031,0.0,0.0
1981-11-27 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,170859,0.0,0.0
1981-11-30 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,102516,0.0,0.0
1981-12-01 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,170859,0.0,0.0
1981-12-02 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,375891,0.0,0.0
1981-12-03 00:00:00-05:00,0.0275810249149799,0.0275810249149799,0.0275810249149799,0.0275810249149799,1708594,0.0,0.0
1981-12-04 00:00:00-05:00,0.0275810249149799,0.0330169867649112,0.0275810249149799,0.0275810249149799,4784063,0.0,0.0
